ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10025201,BERING Women Blue Analogue Watch 14631-307,BERING,Women,14103,6,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Blue bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 3 yearsWarranty provided by brand/manufacturerComes in a signature BERING case",Blue
10026417,MOVADO Men Blue Swiss-Made Analogue Watch 607197,MOVADO,Men,32532,3,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature MOVADO case",Blue
10030075,Next Look Men Purple Slim Fit Solid Casual Shirt,Next Look,Men,499,5,"Purple solid casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Purple
10033683,SHISEIDO 502 Whisper ModernMatte Powder Lipstick 4g,SHISEIDO,Women,2295,6,"Shade Number: 502Shade Name: WhisperWhat it is:This non-drying formula delivers matte, full-coverage color that feels utterly weightless and provides a powder-soft finish on lips.What it does:A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections. Available in 24 shades inspired by Tokyo's vibrant nightlife, this statement-making lipstick provides eight hours of rich, velvety color. Dermatologist-tested.Features:Velvet Powders: Lend lips a matte, airbrushed finish that stays put for eight hours.Optical Brightening Pigments: Provide intense, vibrant color.Lightweight Waxes and Oils: Create a hydrating-yet-weightless veil of color that melts seamlessly onto lips.", Matte
10029543,Next Look Men White Regular Fit Printed Formal Shirt,Next Look,Men,599,5,"White printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", White
10020059,LOCOMOTIVE Men Black & Yellow Colourblocked Round Neck T-shirt,LOCOMOTIVE,Men,297,5,"Black and yellow colourblocked T-shirt, has round neck, long sleeves", Yellow
10030219,Next Look Men Black Regular Fit Printed Formal Shirt,Next Look,Men,599,5,"Black printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Black
10019563,Wild stone Men Stone Body Perfume 120 ml,Wild stone,Men,168,4,Stone Body Perfume,
10036065,Fortune Men Black Leather Formal Derbys,Fortune,Men,3499,5,"A pair of black round-toed formal derbys, has central lace-upsPatent leather upperCushioned footbedTextured leather outsole, has a stacked heel", Black
10028389,Park Avenue Men Pink Regular Fit Self Design Formal Shirt,Park Avenue,Men,1119,5,"Pink self-design formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Pink
10024509,SEJ by Nisha Gupta Yellow & Blue Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,3,Set content: 1 table mat Shape: Rectangle Colour: Yellow and blue Pattern: Printed Suitable For: 1 seater table Material: Cotton ,Blue
10027165,Soumya Red Set of 5 Floral Square Cushion Covers,Soumya,Unisex,882,4,Set content: 5 Cushion Covers Colour: Red Shape: Square Pattern: Floral Closure: Zip, Red
10028269,Park Avenue Men Yellow Regular Fit Solid Formal Shirt,Park Avenue,Men,1499,5,"Yellow solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Yellow
10021461,Harvard Men Navy Blue Mesh iA01 Navy 40 Running Shoes,Harvard,Men,2699,5,"A pair of navy blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer",Blue
10032797,HERE&NOW Women Black Solid Bomber Jacket,HERE&NOW,Women,1149,7,"Black solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Black
10030529,AVANT-GARDE PARIS Women Oversized Sunglasses 8883610683861,AVANT-GARDE PARIS,Women,899,4,Lens colour: BrownLens feature: UV Protected LensFrame material: PolycarbonateFrame style: Half RimBest suited for: Round face shapeComes in a AVANT-GARDE PARIS cover,
10028497,Park Avenue Men Grey Slim Fit Self Design Formal Trousers,Park Avenue,Men,1049,5,"Grey self-design mid-rise trousers, button closure, and 4 pocketsThe stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt", Grey
10028139,Park Avenue Men Orange Striped Polo Collar T-shirt,Park Avenue,Men,849,5,"Orange striped T-shirt, has a polo collar, short sleeves", Orange
10019855,Carlton London Women Beige & Blue Floral Print Fit & Flare Dress,Carlton London,Women,850,5,"Beige, blue and pink printed woven fit and flare dress, has shoulder straps, concealed zip closure, an attached lining, and flared hemComes with a belt",Blue
10035821,Next Look Men Red Solid Polo Collar T-shirt,Next Look,Men,503,5,"Red solid T-shirt, has a polo collar, short sleeves, and 1 pocket", Red
10027317,Ojjasvi Women Brown Yoke Design Straight Kurta,Ojjasvi,Women,679,5,"Brown yoke design straight kurta, has a keyhole neck, three-quarter sleeves, curved hem, side slits", Brown
10019687,Carlton London Women Red Solid Blouson Top,Carlton London,Women,674,5,"Red solid woven blouson  top, has a V-neck, three-quarter sleeves, and button closure", Red
10028327,Park Avenue Men White & Red Slim Fit Striped Formal Shirt,Park Avenue,Men,1899,5,"White and red striped formal shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Red
10036235,maxima Women Burgundy Analogue Watch 51801BMLY,maxima,Women,1032,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished round stainless steel dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a button closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature maxima case", Burgundy
10019067,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN156,XYXX,Men,670,4,"Pack of 2 Yellow & Black regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10030231,Next Look Men Blue Regular Fit Checked Formal Shirt,Next Look,Men,549,5,"Blue checked formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10028193,Park Avenue Men Blue Slim Fit Striped Formal Shirt,Park Avenue,Men,899,5,"Blue striped formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10033165,Gliders Women Black Slip-On Sneakers,Gliders,Women,549,5,"A pair of round-toe black slip-on sneakers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Black
10028403,Park Avenue Men Blue Slim Fit Solid Formal Shirt,Park Avenue,Men,854,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10032833,HERE&NOW Men Charcoal Grey Solid Biker Jacket,HERE&NOW,Men,1907,7,"Charcoal Grey solid jacket, has a mock collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester", Grey
10027167,Soumya Rust Set of 5 Ethnic Motifs Square Cushion Covers,Soumya,Unisex,824,5,Set content: 5 Cushion Covers Colour: Rust Shape: Square Pattern: Ethnic Motifs Closure: Zip,
10033649,"SHISEIDO 08 Gunjo Blue KajalInk Artist- Shadow, Liner, Brow, 0.8gm",SHISEIDO,Women,1890,4,"Shade name - Gunjo Blue What it isThis 4-in-1 acts as a liner, kajal, eyeshadow, and brow color and creates a striking look with bold, 12-hour waterproof wear, an even glide, and a weightless feel. Available in 10 shades inspired by ancient and modern Japan. Dermatologist and ophthalmologist-tested.What it doesThe smudge-proof, crease-proof, waterproof, and tear-proof formula provides high-impact pigment with an even glide and a featherweight feel.Its soft, graduated point is precise enough to create a thin, smooth band along the inner rim of the eye, and also wide enough to be easily swathed across the entire lid.A detachable sharpener maintains the tip for ultimate precision, while a built-in sponge can be used to blend for a seamless, smoky finish.What's in itSolid Polymer and Texturizing Wax Blend: Offers a seamless glide and easy blendability.Spherical Silicone Powders: Lend the formula a velvety texture and a soft-focus finish.Silicone Resin: Provides extended wear and waterproof properties.",Blue
10035431,Anekaant Pink Quilted Shoulder Bag,Anekaant,Women,579,5,"Pink solid shoulder bag with quilted detail, has a zip closure1 main compartment, 1 external and 2 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strap", Pink
10033801,Shiseido 02 Twilight Hour InnerGlow CheekPowder 4 g,SHISEIDO,Women,2340,4,"Shade Number: 02Shade Name:  Twilight Hour What it is:This blush and highlighter hybrid is the future of cheek color thanks to a unique cream-powder matrix system that helps this airy powder stay put for eight hours.What it does:In addition to the formula's high color payoff and superior glide, refined mica provides a lit-from-within glow. Similar to a silk kimono, this featherweight formula floats effortlessly over skin, delivering an instant, illuminating flush or a subtle contour without streaking. Available in ten light-reflecting shades.This product is dermatologist-tested. It is free of oil and fragrance.About the Brand: Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.",
10030635,U&F Women Blue Printed Shirt Style Top,U&F,Women,402,5,"Blue printed shirt style top, has a V-neck, short puff sleeves, button closure",Blue
10018869,SEJ by Nisha Gupta Pink & Blue Printed Table Runner,SEJ by Nisha Gupta,Unisex,699,3,Set content: One runner Type: Table runner Colour: Pink and blue Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.,Blue
10028855,Park Avenue Men Navy Blue Regular Fit Solid Regular Trousers,Park Avenue,Men,874,5,"Navy Blue solid mid-rise regular trousers, has a button closure, four pockets",Blue
10033659,SHISEIDO 202 Bullet Train VisionAiry Gel Lipstick 1.6gms,SHISEIDO,Women,2125,4,"Shade Name: Bullet TrainShade No: 202What it is?A long-lasting, full-coverage lipstick featuring innovative Triple Gel Technology for high-impact, weightless color.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.",
10019229,XYXX Men Checkered Pack of 2 Checkmate Pure Cotton Boxer XYBOX2PCKN109,XYXX,Men,654,4,"Pack of 2 Black  & Grey regular-fit checked boxers with a microfibre waistband.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Single back patch pocket to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..", Red
10029275,Geox Men Brown Solid Sneakers,Geox,Men,4499,5,"A pair of round-toe brown solid sneakers, has regular styling, lace-up detailSuede and synthetic upperCushioned footbedTextured and patterned outsoleEngineeredwith waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Brown
10021507,Bitiya by Bhama Girls Peach-Coloured Fit and Flare Dress,Bitiya by Bhama,Girls,739,5,"Peach-Coloured printed woven fit and flare dress, has a round neck, short sleeves,,, flared hem", Red
10027307,Park Avenue Men Blue Solid Slim-Fit Single-Breasted Pure Cotton Blazer,Park Avenue,Men,2699,5,"Blue solid slim-fit blazer, has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, an attached lining and a vented back hem",Blue
10019119,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN136,XYXX,Men,967,5,"Pack of 3 Black, Yellow & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
